"Seller","Tên Seller","Tên sản phẩm","Mã sản phẩm","SKU","ID","MSKU","MID","PSKU","PID","Trạng thái","Giá bán","Giá niêm yết","Lợi nhuận","Phí chiết khấu","Phí thanh toán","Phí lấy hàng","Phí vận chuyển","Phí xử lí đơn ","Phí trả góp","phí cố định","Phí vận chuyển cho khách hàng TikiNOW ( Khách hàng trả )","Phí vận chuyển cho khách hàng tiêu chuẩn ( Khách hàng trả )","Tổng phí thu bởi Tiki","Tồn kho Tiki","Danh sách mã kho hàng nhà bán","Số lượng tồn tương ứng từng kho hàng nhà bán","Loại nhập kho","Ngày tạo","Trọng lượng (kg)","Chiều dài (cm)","Chiều rộng (cm)","Chiều cao (cm)"
"344204","NGADO","Đầm sơ mi nude dài tay NGADO - L","","2629591984223","273913117","8663694395965","273903310","1536376343970","273903300","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi nude dài tay NGADO - XL","","3084268509144","273913118","6922979382269","273903313","1536376343970","273903300","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm babydoll xanh rêu đậm NGADO - S","","1170702293657","273913128","2907117657161","273903271","7436877082630","273903269","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm babydoll xanh rêu đậm NGADO - M","","6803835548794","273913129","5673566104564","273903273","7436877082630","273903269","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm babydoll xanh rêu đậm NGADO - L","","6623610543374","273913130","2678990733120","273903275","7436877082630","273903269","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm babydoll xanh rêu đậm NGADO - XL","","8582255445072","273913131","6662058631914","273903277","7436877082630","273903269","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm xanh mint tay xoè NGADO - S","","9451437409867","273913146","3647926051269","273903248","8332967985506","273903246","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","0","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm xanh mint tay xoè NGADO - M","","2267131982602","273913147","2827778258124","273903252","8332967985506","273903246","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","0","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm xanh mint tay xoè NGADO - L","","2269502463052","273913148","8216993712615","273903257","8332967985506","273903246","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","0","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm xanh mint tay xoè NGADO - XL","","5574343381032","273913149","5704091640741","273903262","8332967985506","273903246","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","0","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm vàng chanh túi xéo NGADO - S","","3847281616990","273913182","1910112020819","273903221","5857257156084","273903219","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm vàng chanh túi xéo NGADO - M","","5176314629444","273913183","5461228813659","273903226","5857257156084","273903219","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm vàng chanh túi xéo NGADO - L","","1367187276618","273913184","7204302407095","273903228","5857257156084","273903219","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm vàng chanh túi xéo NGADO - XL","","8674978532176","273913185","2801349198725","273903232","5857257156084","273903219","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng tay phồng NGADO - S","","7586610924916","273913238","1128514958829","273903174","4802967228262","273903172","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng tay phồng NGADO - M","","4082574509972","273913239","6317320055179","273903181","4802967228262","273903172","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng tay phồng NGADO - L","","6755879351015","273913240","1473991429465","273903199","4802967228262","273903172","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng tay phồng NGADO - XL","","4484303347957","273913241","9636701501813","273903210","4802967228262","273903172","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đỏ ngắn tay NGADO - S","","8925826553109","273913281","2834463695072","273903173","5072012925523","273903171","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đỏ ngắn tay NGADO - M","","3393144457288","273913282","6844672659065","273903179","5072012925523","273903171","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đỏ ngắn tay NGADO - L","","3825489214151","273913283","9702955793257","273903188","5072012925523","273903171","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đỏ ngắn tay NGADO - XL","","2041946032210","273913284","1224407091429","273903201","5072012925523","273903171","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm xanh jean ngắn tay NGADO - S","","3712234694833","273913305","7898512733990","273903145","7349549247235","273903144","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm xanh jean ngắn tay NGADO - M","","1162487803702","273913306","8069831536361","273903147","7349549247235","273903144","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm xanh jean ngắn tay NGADO - L","","5011290562307","273913307","1331580235187","273903149","7349549247235","273903144","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm xanh jean ngắn tay NGADO - XL","","5875815567325","273913308","5817842919037","273903151","7349549247235","273903144","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi trắng NGADO - S","","2712356993700","273913932","9373869194515","273903056","5092521778496","273903054","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi trắng NGADO - M","","8755080547777","273913933","6854470618759","273903060","5092521778496","273903054","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi trắng NGADO - L","","4649115572109","273913934","3554044225027","273903068","5092521778496","273903054","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi trắng NGADO - XL","","2460430678358","273913935","2271692368363","273903074","5092521778496","273903054","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm dập ly nâu dài tay NGADO - XL","","4971807675317","273914173","5571291236870","273903084","3804383097987","273903061","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","1","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng phối đen NGADO - S","","7475404262566","273914201","1712082855953","273902950","7999002689356","273902947","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng phối đen NGADO - M","","7691337030030","273914202","5028660220399","273902955","7999002689356","273902947","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng phối đen NGADO - L","","5771210833998","273914203","5376687347698","273902962","7999002689356","273902947","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng phối đen NGADO - XL","","7459879589938","273914204","5723955731106","273902970","7999002689356","273902947","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm tơ vàng chanh NGADO - S","","9273985769254","273914398","7804373369842","273902993","6478857699501","273902989","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","1","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng ngắn tay viền trắng NGADO - S","","5716041335955","273914540","1274932775263","273902924","1876092175149","273902921","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng ngắn tay viền trắng NGADO - M","","5936833913783","273914541","3477940325321","273902929","1876092175149","273902921","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng ngắn tay viền trắng NGADO - L","","9468306305717","273914542","7470482204385","273902937","1876092175149","273902921","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng ngắn tay viền trắng NGADO - XL","","6447948209945","273914543","3350991764029","273902946","1876092175149","273902921","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đen xếp ly NGADO - S","","6351673198035","273924013","6329502883780","273902920","2179252957493","273902919","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đen xếp ly NGADO - M","","2750542329405","273924014","7659239788457","273902926","2179252957493","273902919","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đen xếp ly NGADO - L","","1582495094999","273924015","8105069508816","273902932","2179252957493","273902919","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đen xếp ly NGADO - XL","","3907591200887","273924016","2012993135079","273902940","2179252957493","273902919","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm cotton hồng NGADO - S","","7110405916276","273924055","6966569905303","273902876","6959019968353","273902869","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm cotton hồng NGADO - M","","5263588789507","273924056","8816427692930","273902907","6959019968353","273902869","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm cotton hồng NGADO - L","","1473433972164","273924057","2790319856119","273902915","6959019968353","273902869","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm cotton hồng NGADO - XL","","1890039899908","273924058","1452651837979","273902917","6959019968353","273902869","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm dập ly đen dài tay NGADO - S","","3125671261488","273924073","2737134471067","273902847","9252947669862","273902841","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm dập ly đen dài tay NGADO - M","","9356247405645","273924074","6233591958035","273902866","9252947669862","273902841","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm dập ly đen dài tay NGADO - L","","3931913977642","273924075","9451923000787","273902892","9252947669862","273902841","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm dập ly đen dài tay NGADO - XL","","1678276380098","273924076","2559626531263","273902901","9252947669862","273902841","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm cam xẻ vạt NGADO - S","","1994725907584","273924216","2902453217846","273902850","2369316316023","273902842","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm cam xẻ vạt NGADO - M","","5639723860673","273924217","5058735202877","273902867","2369316316023","273902842","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm cam xẻ vạt NGADO - L","","6602667724184","273924218","3794436735852","273902889","2369316316023","273902842","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm cam xẻ vạt NGADO - XL","","1525483804428","273924219","3967535351381","273902902","2369316316023","273902842","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm nâu xếp ly dài tay NGADO - S","","1648396352671","273924222","3910191800255","273902863","8860172018450","273902855","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm nâu xếp ly dài tay NGADO - M","","1518233281456","273924223","4403822567048","273902877","8860172018450","273902855","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm nâu xếp ly dài tay NGADO - L","","2250083795211","273924224","4679079809316","273902893","8860172018450","273902855","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm nâu xếp ly dài tay NGADO - XL","","5175731488037","273924225","2444618578642","273902904","8860172018450","273902855","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm maxi đen NGADO - S","","1171616131504","273924228","7459771428487","273902835","9465142908179","273902828","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm maxi đen NGADO - M","","6447040672094","273924229","4133688120341","273902856","9465142908179","273902828","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm maxi đen NGADO - L","","9922804749104","273924230","4402968927326","273902875","9465142908179","273902828","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm maxi đen NGADO - XL","","2271016430607","273924231","3157986319074","273902906","9465142908179","273902828","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ tròn NGADO - S","","2074599724176","273924258","3060657792890","273902818","3141293144796","273902814","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ tròn NGADO - M","","2405423916010","273924259","8087938044879","273902825","3141293144796","273902814","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ tròn NGADO - L","","5590928935869","273924260","9772068188415","273902838","3141293144796","273902814","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ tròn NGADO - XL","","3159917551377","273924261","7318718453079","273902851","3141293144796","273902814","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm xếp ly hồng NGADO - S","","8655737609702","273925441","3028894902777","273902817","8772776541924","273902815","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm xếp ly hồng NGADO - M","","4849477771366","273925442","4043317194771","273902826","8772776541924","273902815","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm xếp ly hồng NGADO - L","","7436274652375","273925443","5745361452745","273902834","8772776541924","273902815","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm xếp ly hồng NGADO - XL","","8532033057037","273925444","3558509682145","273902846","8772776541924","273902815","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đỏ cổ cao NGADO - S","","3386310841285","273925445","9051114184795","273902812","8044070629209","273902811","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đỏ cổ cao NGADO - M","","3232723205436","273925446","5632288860149","273902816","8044070629209","273902811","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đỏ cổ cao NGADO - L","","8255086337042","273925447","1848589324871","273902823","8044070629209","273902811","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đỏ cổ cao NGADO - XL","","9315364493062","273925448","7532944814348","273902832","8044070629209","273902811","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi linen sọc dài tay NGADO - S","","4531866419298","273925449","2237925738721","273902925","5646441987894","273902922","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi linen sọc dài tay NGADO - M","","8609612257021","273925450","7608313760342","273902931","5646441987894","273902922","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi linen sọc dài tay NGADO - L","","8558244993915","273925451","9613844907243","273902935","5646441987894","273902922","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi linen sọc dài tay NGADO - XL","","5584627049470","273925452","5773773904352","273902941","5646441987894","273902922","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm 2 dây loang màu NGADO - S","","1591294601264","273925453","2706998563997","273902983","6281813961710","273902979","Bật","700000","0","609000","-42000","-28000","0","-14000 -> -42000","0","-21000","0","20000 -> 25000","14000 -> 42000","-91000","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm 2 dây loang màu NGADO - M","","5453768136655","273925454","5083630482210","273902994","6281813961710","273902979","Bật","700000","0","609000","-42000","-28000","0","-14000 -> -42000","0","-21000","0","20000 -> 25000","14000 -> 42000","-91000","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm 2 dây loang màu NGADO - L","","1843066834780","273925455","4824251291007","273903001","6281813961710","273902979","Bật","700000","0","609000","-42000","-28000","0","-14000 -> -42000","0","-21000","0","20000 -> 25000","14000 -> 42000","-91000","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm 2 dây loang màu NGADO - XL","","7957616443822","273925456","1254543318083","273903006","6281813961710","273902979","Bật","700000","0","609000","-42000","-28000","0","-14000 -> -42000","0","-21000","0","20000 -> 25000","14000 -> 42000","-91000","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đỏ xoắn ngực NGADO - S","","5635727477582","273925460","4618687173923","273902945","8732185184161","273902938","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đỏ xoắn ngực NGADO - M","","7846755718244","273925461","7005918643092","273902954","8732185184161","273902938","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đỏ xoắn ngực NGADO - L","","8384558193844","273925462","2396477589003","273902960","8732185184161","273902938","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm đỏ xoắn ngực NGADO - XL","","9950409266302","273925463","6531322483535","273902967","8732185184161","273902938","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
"344204","NGADO","Đầm caro cam dài tay NGADO - S","","1329368387774","273925464","8259893438754","273902953","7243016345077","273902948","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-12","0.3","28","42","2"
